Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	32	G	4	592028.3.peg.1196.site.1
-A-	---	A	35	G	1	592028.3.peg.1196.site.2
-A-	---	A	33	G	1	592028.3.peg.1196.site.3
-A-	---	A	32	G	1	592028.3.peg.1196.site.4
-A-	---	A	18	G	1	592028.3.peg.1196.site.5
-A-	---	A	0	G	15	592028.3.peg.1196.site.6
-A-	---	A	5	G	4	592028.3.peg.1196.site.7
-A-	---	A	11	G	2	592028.3.peg.1196.site.8
-A-	---	A	19	G	13	592028.3.peg.1196.site.9
-A-	---	A	35	G	1	592028.3.peg.1196.site.10
-A-	---	A	7	G	29	592028.3.peg.1196.site.11
-A-	---	A	34	G	0	592028.3.peg.1191.site.1
-A-	---	A	34	G	0	592028.3.peg.1191.site.2
-A-	---	A	29	G	5	592028.3.peg.1191.site.3
-A-	---	A	5	G	29	592028.3.peg.1191.site.4
-A-	---	A	24	G	10	592028.3.peg.1191.site.5
-A-	---	A	23	G	11	592028.3.peg.1191.site.6
-A-	---	A	0	G	30	592028.3.peg.1191.site.7
-A-	---	A	26	G	0	592028.3.peg.1191.site.8
-A-	---	A	23	G	0	592028.3.peg.1191.site.9
-A-	---	A	27	G	2	592028.3.peg.1190.site.1
-A-	---	A	29	G	2	592028.3.peg.1190.site.2
-A-	---	A	28	G	3	592028.3.peg.1190.site.3
-A-	---	A	32	G	4	592028.3.peg.1190.site.4
-A-	---	A	33	G	3	592028.3.peg.1190.site.5
-A-	---	A	27	G	9	592028.3.peg.1190.site.6
-A-	---	A	33	G	2	592028.3.peg.1190.site.7
-A-	---	A	29	G	6	592028.3.peg.1190.site.8
-A-	---	A	21	G	14	592028.3.peg.1190.site.9
-A-	---	A	33	G	1	592028.3.peg.1190.site.10
-A-	---	A	32	G	3	592028.3.peg.1190.site.11
-A-	---	A	32	G	3	592028.3.peg.1190.site.12
-A-	---	A	33	G	1	592028.3.peg.1190.site.13
-A-	---	A	34	G	1	592028.3.peg.1190.site.14
-A-	---	A	11	G	24	592028.3.peg.1190.site.15
-A-	---	A	35	G	1	592028.3.peg.1190.site.16
-A-	---	A	35	G	1	592028.3.peg.1190.site.17
-A-	---	A	35	G	1	592028.3.peg.1190.site.18
-A-	---	A	36	G	0	592028.3.peg.1190.site.19
-A-	---	A	35	G	1	592028.3.peg.1190.site.20
-A-	---	A	27	G	9	592028.3.peg.1190.site.21
-A-	---	A	29	G	6	592028.3.peg.1190.site.22
-A-	---	A	34	G	1	592028.3.peg.1190.site.23
-A-	---	A	32	G	1	592028.3.peg.1190.site.24
-A-	---	A	24	G	7	592028.3.peg.1190.site.25
-A-	---	A	30	G	1	592028.3.peg.1190.site.26
-A-	---	A	31	G	2	592028.3.peg.1190.site.27
-A-	---	A	33	G	1	592028.3.peg.1190.site.28
-A-	---	A	12	G	22	592028.3.peg.1190.site.29
-A-	---	A	33	G	3	592028.3.peg.1190.site.30
-A-	---	A	33	G	3	592028.3.peg.1190.site.31
-A-	---	A	23	G	12	592028.3.peg.1190.site.32
-A-	---	A	34	G	1	592028.3.peg.1190.site.33
-A-	---	A	0	G	35	592028.3.peg.1190.site.34
-A-	---	A	30	G	5	592028.3.peg.1190.site.35
-A-	---	A	19	G	15	592028.3.peg.1190.site.36
-A-	---	A	31	G	1	592028.3.peg.1190.site.37
-A-	---	A	11	G	17	592028.3.peg.1190.site.38
-A-	---	A	21	G	1	592028.3.peg.1190.site.39
-A-	---	A	0	G	19	592028.3.peg.1190.site.40
-A-	---	A	0	G	18	592028.3.peg.1190.site.41
-A-	---	A	2	G	8	592028.3.peg.1190.site.42
-A-	---	A	8	G	3	592028.3.peg.1190.site.43
-A-	---	A	8	G	7	592028.3.peg.1190.site.44
-A-	---	A	36	G	0	592028.3.peg.1193.site.1
-A-	---	A	13	G	4	592028.3.peg.1193.site.2
-A-	---	A	13	G	3	592028.3.peg.1193.site.3
-A-	---	A	1	G	32	592028.3.peg.1193.site.4
-A-	---	A	30	G	6	592028.3.peg.1193.site.5
-A-	---	A	22	G	13	592028.3.peg.1193.site.6
-A-	---	A	18	G	17	592028.3.peg.1193.site.7
-A-	---	A	32	G	4	592028.3.peg.1193.site.8
-A-	---	A	32	G	4	592028.3.peg.1193.site.9
-A-	---	A	33	G	3	592028.3.peg.1193.site.10
-A-	---	A	27	G	5	592028.3.peg.1192.site.1
-A-	---	A	19	G	1	592028.3.peg.1192.site.2
-A-	---	A	13	G	2	592028.3.peg.1192.site.3
-A-	---	A	14	G	1	592028.3.peg.1192.site.4
-A-	---	A	8	G	1	592028.3.peg.1192.site.5
-A-	---	A	9	G	1	592028.3.peg.1192.site.6
-A-	---	A	0	G	6	592028.3.peg.1192.site.7
-A-	---	A	1	G	4	592028.3.peg.1192.site.8
-A-	---	A	30	G	6	592028.3.peg.1192.site.9
-A-	---	A	31	G	3	592028.3.peg.1192.site.10
-A-	---	A	26	G	5	592028.3.peg.1192.site.11
-A-	---	A	31	G	1	592028.3.peg.1192.site.12
-A-	---	A	35	G	1	592028.3.peg.1192.site.13
-A-	---	A	35	G	1	592028.3.peg.1192.site.14
-A-	---	A	35	G	1	592028.3.peg.1192.site.15
-A-	---	A	34	G	1	592028.3.peg.1223.site.1
-A-	---	A	35	G	0	592028.3.peg.1223.site.2
-A-	---	A	34	G	1	592028.3.peg.1223.site.3
-A-	---	A	12	G	23	592028.3.peg.1223.site.4
-A-	---	A	19	G	15	592028.3.peg.1223.site.5
-A-	---	A	19	G	15	592028.3.peg.1223.site.6
-A-	---	A	17	G	16	592028.3.peg.1223.site.7
-A-	---	A	23	G	11	592028.3.peg.1223.site.8
-A-	---	A	20	G	11	592028.3.peg.1223.site.9
-A-	---	A	28	G	6	592028.3.peg.1223.site.10
-A-	---	A	29	G	4	592028.3.peg.1223.site.11
-A-	---	A	25	G	9	592028.3.peg.1223.site.12
-A-	---	A	20	G	13	592028.3.peg.1223.site.13
-A-	---	A	1	G	34	592028.3.peg.1223.site.14
-A-	---	A	34	G	1	592028.3.peg.1223.site.15
-A-	---	A	29	G	7	592028.3.peg.1223.site.16
-A-	---	A	35	G	1	592028.3.peg.1223.site.17
-A-	---	A	35	G	1	592028.3.peg.1223.site.18
-A-	---	A	35	G	1	592028.3.peg.1223.site.19
-A-	---	A	35	G	1	592028.3.peg.1223.site.20
-A-	---	A	35	G	1	592028.3.peg.1223.site.21
-A-	---	A	33	G	2	592028.3.peg.1223.site.22
-A-	---	A	31	G	4	592028.3.peg.1223.site.23
-A-	---	A	24	G	10	592028.3.peg.1223.site.24
-A-	---	A	10	G	26	592028.3.peg.1222.site.1
-A-	---	A	12	G	24	592028.3.peg.1222.site.2
-A-	---	A	18	G	17	592028.3.peg.1222.site.3
-A-	---	A	34	G	2	592028.3.peg.1222.site.4
-A-	---	A	34	G	1	592028.3.peg.1222.site.5
-A-	---	A	32	G	4	592028.3.peg.1222.site.6
-A-	---	A	26	G	1	592028.3.peg.1222.site.7
-A-	---	A	34	G	1	592028.3.peg.1222.site.8
-A-	---	A	35	G	1	592028.3.peg.1222.site.9
-A-	---	A	26	G	10	592028.3.peg.1222.site.10
-A-	---	A	15	G	20	592028.3.peg.1222.site.11
-A-	---	A	6	G	26	592028.3.peg.1222.site.12
-A-	---	A	36	G	0	592028.3.peg.1222.site.13
-A-	---	A	32	G	4	592028.3.peg.1222.site.14
-A-	---	A	33	G	3	592028.3.peg.1222.site.15
-A-	---	A	32	G	4	592028.3.peg.1222.site.16
-A-	---	A	34	G	2	592028.3.peg.1221.site.1
-A-	---	A	35	G	1	592028.3.peg.1221.site.2
-A-	---	A	35	G	1	592028.3.peg.1221.site.3
-A-	---	A	35	G	1	592028.3.peg.1221.site.4
-A-	---	A	35	G	1	592028.3.peg.1221.site.5
-A-	---	A	28	G	8	592028.3.peg.1221.site.6
-A-	---	A	35	G	1	592028.3.peg.1221.site.7
-A-	---	A	12	G	22	592028.3.peg.1221.site.8
-A-	---	A	33	G	1	592028.3.peg.1221.site.9
-A-	---	A	33	G	1	592028.3.peg.1221.site.10
-A-	---	A	33	G	1	592028.3.peg.1221.site.11
-A-	---	A	31	G	2	592028.3.peg.1221.site.12
-A-	---	A	32	G	2	592028.3.peg.1221.site.13
-A-	---	A	27	G	9	592028.3.peg.1221.site.14
-A-	---	A	34	G	2	592028.3.peg.1221.site.15
-A-	---	A	35	G	1	592028.3.peg.1221.site.16
-A-	---	A	32	G	4	592028.3.peg.1221.site.17
-A-	---	A	34	G	1	592028.3.peg.1221.site.18
-A-	---	A	13	G	23	592028.3.peg.1221.site.19
-A-	---	A	14	G	22	592028.3.peg.1221.site.20
-A-	---	A	35	G	1	592028.3.peg.1221.site.21
-A-	---	A	35	G	1	592028.3.peg.1221.site.22
-A-	---	A	12	G	24	592028.3.peg.1221.site.23
-A-	---	A	35	G	1	592028.3.peg.1221.site.24
-A-	---	A	35	G	1	592028.3.peg.1221.site.25
-A-	---	A	33	G	3	592028.3.peg.1221.site.26
-A-	---	A	1	G	35	592028.3.peg.1221.site.27
-A-	---	A	30	G	5	592028.3.peg.1221.site.28
-A-	---	A	35	G	1	592028.3.peg.1221.site.29
-A-	---	A	35	G	1	592028.3.peg.1221.site.30
-A-	---	A	8	G	28	592028.3.peg.1221.site.31
-A-	---	A	32	G	4	592028.3.peg.1221.site.32
-A-	---	A	33	G	3	592028.3.peg.1221.site.33
-A-	---	A	18	G	18	592028.3.peg.1221.site.34
-A-	---	A	35	G	1	592028.3.peg.1221.site.35
-A-	---	A	30	G	6	592028.3.peg.1221.site.36
-A-	---	A	25	G	11	592028.3.peg.1221.site.37
-A-	---	A	29	G	7	592028.3.peg.1221.site.38
-A-	---	A	35	G	1	592028.3.peg.1221.site.39
-A-	---	A	34	G	2	592028.3.peg.1221.site.40
-A-	---	A	1	G	35	592028.3.peg.1221.site.41
-A-	---	A	32	G	3	592028.3.peg.1221.site.42
-A-	---	A	34	G	2	592028.3.peg.1220.site.1
-A-	---	A	35	G	1	592028.3.peg.1220.site.2
-A-	---	A	35	G	1	592028.3.peg.1220.site.3
-A-	---	A	35	G	0	592028.3.peg.1220.site.4
-A-	---	A	34	G	2	592028.3.peg.1220.site.5
-A-	---	A	33	G	3	592028.3.peg.1220.site.6
-A-	---	A	35	G	1	592028.3.peg.1220.site.7
-A-	---	A	34	G	1	592028.3.peg.1220.site.8
-A-	---	A	34	G	1	592028.3.peg.1220.site.9
-A-	---	A	35	G	1	592028.3.peg.1226.site.1
-A-	---	A	35	G	1	592028.3.peg.1226.site.2
-A-	---	A	36	G	0	592028.3.peg.1226.site.3
-A-	---	A	35	G	1	592028.3.peg.1226.site.4
-A-	---	A	34	G	1	592028.3.peg.1226.site.5
-A-	---	A	27	G	8	592028.3.peg.1226.site.6
-A-	---	A	35	G	1	592028.3.peg.1226.site.7
-A-	---	A	35	G	1	592028.3.peg.1226.site.8
-A-	---	A	29	G	7	592028.3.peg.1226.site.9
-A-	---	A	2	G	34	592028.3.peg.1226.site.10
-A-	---	A	28	G	8	592028.3.peg.1226.site.11
-A-	---	A	29	G	7	592028.3.peg.1226.site.12
-A-	---	A	29	G	7	592028.3.peg.1226.site.13
-A-	---	A	35	G	1	592028.3.peg.1226.site.14
-A-	---	A	32	G	3	592028.3.peg.1226.site.15
-A-	---	A	29	G	6	592028.3.peg.1226.site.16
-A-	---	A	33	G	3	592028.3.peg.1226.site.17
-A-	---	A	17	G	9	592028.3.peg.1226.site.18
-A-	---	A	17	G	7	592028.3.peg.1226.site.19
-A-	---	A	16	G	2	592028.3.peg.1226.site.20
-A-	---	A	21	G	1	592028.3.peg.1226.site.21
-A-	---	A	17	G	4	592028.3.peg.1226.site.22
-A-	---	A	33	G	2	592028.3.peg.1226.site.23
-A-	---	A	31	G	3	592028.3.peg.1226.site.24
-A-	---	A	33	G	1	592028.3.peg.1226.site.25
-A-	---	A	35	G	1	592028.3.peg.1225.site.1
-A-	---	A	18	G	18	592028.3.peg.1225.site.2
-A-	---	A	35	G	1	592028.3.peg.1225.site.3
-A-	---	A	35	G	1	592028.3.peg.1225.site.4
-A-	---	A	35	G	1	592028.3.peg.1225.site.5
-A-	---	A	35	G	1	592028.3.peg.1225.site.6
-A-	---	A	33	G	3	592028.3.peg.1225.site.7
-A-	---	A	35	G	1	592028.3.peg.1225.site.8
-A-	---	A	35	G	1	592028.3.peg.1225.site.9
-A-	---	A	34	G	2	592028.3.peg.1225.site.10
-A-	---	A	35	G	1	592028.3.peg.1225.site.11
-A-	---	A	28	G	8	592028.3.peg.1225.site.12
-A-	---	A	34	G	2	592028.3.peg.1225.site.13
-A-	---	A	35	G	1	592028.3.peg.1224.site.1
-A-	---	A	35	G	1	592028.3.peg.1224.site.2
-A-	---	A	35	G	1	592028.3.peg.1224.site.3
-A-	---	A	7	G	29	592028.3.peg.1224.site.4
-A-	---	A	34	G	2	592028.3.peg.1224.site.5
-A-	---	A	34	G	2	592028.3.peg.1224.site.6
-A-	---	A	30	G	6	592028.3.peg.1224.site.7
-A-	---	A	36	G	0	592028.3.peg.1224.site.8
-A-	---	A	28	G	8	592028.3.peg.1224.site.9
-A-	---	A	35	G	1	592028.3.peg.1224.site.10
-A-	---	A	36	G	0	592028.3.peg.1224.site.11
-A-	---	A	35	G	1	592028.3.peg.1224.site.12
-A-	---	A	33	G	3	592028.3.peg.1224.site.13
-A-	---	A	26	G	10	592028.3.peg.1224.site.14
-A-	---	A	22	G	14	592028.3.peg.1224.site.15
-A-	---	A	36	G	0	592028.3.peg.1224.site.16
-A-	---	A	32	G	3	592028.3.peg.1224.site.17
-A-	---	A	33	G	1	592028.3.peg.1537.site.1
-A-	---	A	35	G	1	592028.3.peg.1537.site.2
-A-	---	A	11	G	25	592028.3.peg.1537.site.3
-A-	---	A	34	G	2	592028.3.peg.1537.site.4
-A-	---	A	35	G	1	592028.3.peg.1537.site.5
-A-	---	A	34	G	2	592028.3.peg.1537.site.6
-A-	---	A	35	G	1	592028.3.peg.1537.site.7
-A-	---	A	29	G	7	592028.3.peg.1537.site.8
-A-	---	A	34	G	1	592028.3.peg.1537.site.9
-A-	---	A	35	G	1	592028.3.peg.1537.site.10
-A-	---	A	35	G	1	592028.3.peg.1537.site.11
-A-	---	A	30	G	6	592028.3.peg.1537.site.12
-A-	---	A	19	G	17	592028.3.peg.1537.site.13
-A-	---	A	35	G	1	592028.3.peg.1537.site.14
-A-	---	A	16	G	3	592028.3.peg.1537.site.15
-A-	---	A	17	G	9	592028.3.peg.1537.site.16
-A-	---	A	26	G	3	592028.3.peg.1537.site.17
-A-	---	A	17	G	16	592028.3.peg.1537.site.18
-A-	---	A	34	G	1	592028.3.peg.1537.site.19
-A-	---	A	30	G	6	592028.3.peg.1537.site.20
-A-	---	A	35	G	1	592028.3.peg.1537.site.21
-A-	---	A	30	G	5	592028.3.peg.1536.site.1
-A-	---	A	35	G	1	592028.3.peg.1536.site.2
-A-	---	A	34	G	2	592028.3.peg.1536.site.3
-A-	---	A	32	G	4	592028.3.peg.1536.site.4
-A-	---	A	34	G	2	592028.3.peg.1536.site.5
-A-	---	A	33	G	3	592028.3.peg.1536.site.6
-A-	---	A	16	G	19	592028.3.peg.1536.site.7
-A-	---	A	28	G	7	592028.3.peg.1536.site.8
-A-	---	A	33	G	1	592028.3.peg.1536.site.9
-A-	---	A	33	G	1	592028.3.peg.1536.site.10
-A-	---	A	33	G	1	592028.3.peg.1536.site.11
-A-	---	A	24	G	10	592028.3.peg.1536.site.12
-A-	---	A	33	G	1	592028.3.peg.1536.site.13
-A-	---	A	33	G	1	592028.3.peg.1536.site.14
-A-	---	A	33	G	1	592028.3.peg.1536.site.15
-A-	---	A	14	G	20	592028.3.peg.1536.site.16
-A-	---	A	33	G	1	592028.3.peg.1536.site.17
-A-	---	A	33	G	1	592028.3.peg.1536.site.18
-A-	---	A	33	G	1	592028.3.peg.1536.site.19
-A-	---	A	31	G	3	592028.3.peg.1536.site.20
-A-	---	A	33	G	1	592028.3.peg.1536.site.21
-A-	---	A	25	G	9	592028.3.peg.1536.site.22
-A-	---	A	28	G	8	592028.3.peg.1536.site.23
-A-	---	A	28	G	8	592028.3.peg.1536.site.24
-A-	---	A	33	G	3	592028.3.peg.1536.site.25
-A-	---	A	33	G	3	592028.3.peg.1536.site.26
-A-	---	A	34	G	1	592028.3.peg.1536.site.27
-A-	---	A	28	G	7	592028.3.peg.1536.site.28
-A-	---	A	34	G	1	592028.3.peg.1536.site.29
-A-	---	A	34	G	1	592028.3.peg.1536.site.30
-A-	---	A	33	G	2	592028.3.peg.1536.site.31
-A-	---	A	35	G	1	592028.3.peg.1535.site.1
-A-	---	A	34	G	1	592028.3.peg.1535.site.2
-A-	---	A	35	G	1	592028.3.peg.1535.site.3
-A-	---	A	34	G	1	592028.3.peg.1535.site.4
-A-	---	A	34	G	2	592028.3.peg.1535.site.5
-A-	---	A	29	G	7	592028.3.peg.1535.site.6
-A-	---	A	35	G	1	592028.3.peg.1535.site.7
-A-	---	A	35	G	1	592028.3.peg.1535.site.8
-A-	---	A	0	G	36	592028.3.peg.1535.site.9
-A-	---	A	34	G	1	592028.3.peg.1535.site.10
-A-	---	A	34	G	1	592028.3.peg.1535.site.11
-A-	---	A	32	G	2	592028.3.peg.1535.site.12
-A-	---	A	36	G	0	592028.3.peg.1535.site.13
-A-	---	A	33	G	1	592028.3.peg.1535.site.14
-A-	---	A	28	G	6	592028.3.peg.1535.site.15
-A-	---	A	31	G	2	592028.3.peg.1535.site.16
-A-	---	A	33	G	1	592028.3.peg.1535.site.17
-A-	---	A	30	G	1	592028.3.peg.1535.site.18
-A-	---	A	31	G	1	592028.3.peg.1535.site.19
-A-	---	A	28	G	1	592028.3.peg.1535.site.20
-A-	---	A	10	G	20	592028.3.peg.1535.site.21
-A-	---	A	29	G	1	592028.3.peg.1535.site.22
-A-	---	A	28	G	1	592028.3.peg.1535.site.23
-A-	---	A	27	G	3	592028.3.peg.1535.site.24
-A-	---	A	29	G	1	592028.3.peg.1535.site.25
-A-	---	A	19	G	11	592028.3.peg.1535.site.26
-A-	---	A	34	G	1	592028.3.peg.1535.site.27
-A-	---	A	29	G	4	592028.3.peg.1534.site.1
-A-	---	A	31	G	1	592028.3.peg.1534.site.2
-A-	---	A	26	G	1	592028.3.peg.1534.site.3
-A-	---	A	29	G	4	592028.3.peg.1534.site.4
-A-	---	A	32	G	1	592028.3.peg.1534.site.5
-A-	---	A	11	G	22	592028.3.peg.1534.site.6
-A-	---	A	35	G	1	592028.3.peg.1534.site.7
-A-	---	A	31	G	5	592028.3.peg.1534.site.8
-A-	---	A	33	G	3	592028.3.peg.1534.site.9
-A-	---	A	35	G	1	592028.3.peg.1534.site.10
-A-	---	A	31	G	5	592028.3.peg.1534.site.11
-A-	---	A	35	G	1	592028.3.peg.1534.site.12
-A-	---	A	34	G	2	592028.3.peg.1534.site.13
-A-	---	A	34	G	1	592028.3.peg.1534.site.14
-A-	---	A	34	G	1	592028.3.peg.1534.site.15
-A-	---	A	34	G	2	592028.3.peg.1534.site.16
-A-	---	A	34	G	2	592028.3.peg.1534.site.17
-A-	---	A	32	G	1	592028.3.peg.1534.site.18
-A-	---	A	30	G	3	592028.3.peg.1534.site.19
-A-	---	A	31	G	2	592028.3.peg.1534.site.20
-A-	---	A	31	G	1	592028.3.peg.1534.site.21
-A-	---	A	31	G	2	592028.3.peg.1534.site.22
-A-	---	A	32	G	2	592028.3.peg.1534.site.23
-A-	---	A	31	G	5	592028.3.peg.1534.site.24
-A-	---	A	35	G	1	592028.3.peg.1534.site.25
-A-	---	A	34	G	2	592028.3.peg.1534.site.26
-A-	---	A	0	G	36	592028.3.peg.1534.site.27
-A-	---	A	34	G	2	592028.3.peg.1534.site.28
-A-	---	A	35	G	1	592028.3.peg.1534.site.29
-A-	---	A	35	G	1	592028.3.peg.1534.site.30
-A-	---	A	33	G	2	592028.3.peg.1534.site.31
-A-	---	A	10	G	25	592028.3.peg.1534.site.32
-A-	---	A	33	G	3	592028.3.peg.1534.site.33
-A-	---	A	35	G	1	592028.3.peg.1534.site.34
-A-	---	A	28	G	8	592028.3.peg.1533.site.1
-A-	---	A	32	G	3	592028.3.peg.1533.site.2
-A-	---	A	30	G	5	592028.3.peg.1533.site.3
-A-	---	A	33	G	2	592028.3.peg.1533.site.4
-A-	---	A	33	G	3	592028.3.peg.1533.site.5
-A-	---	A	31	G	5	592028.3.peg.1533.site.6
-A-	---	A	0	G	36	592028.3.peg.1533.site.7
-A-	---	A	35	G	1	592028.3.peg.1533.site.8
-A-	---	A	25	G	11	592028.3.peg.1533.site.9
-A-	---	A	35	G	1	592028.3.peg.1533.site.10
-A-	---	A	35	G	1	592028.3.peg.1533.site.11
-A-	---	A	23	G	13	592028.3.peg.1533.site.12
-A-	---	A	35	G	1	592028.3.peg.1533.site.13
-A-	---	A	0	G	36	592028.3.peg.1533.site.14
-A-	---	A	23	G	10	592028.3.peg.1533.site.15
-A-	---	A	32	G	1	592028.3.peg.1533.site.16
-A-	---	A	34	G	0	592028.3.peg.1533.site.17
-A-	---	A	28	G	7	592028.3.peg.1533.site.18
-A-	---	A	32	G	3	592028.3.peg.1533.site.19
-A-	---	A	27	G	8	592028.3.peg.1533.site.20
-A-	---	A	23	G	7	592028.3.peg.1533.site.21
-A-	---	A	28	G	3	592028.3.peg.1533.site.22
-A-	---	A	17	G	18	592028.3.peg.1533.site.23
-A-	---	A	33	G	2	592028.3.peg.1533.site.24
-A-	---	A	33	G	3	592028.3.peg.1533.site.25
-A-	---	A	32	G	3	592028.3.peg.1533.site.26
-A-	---	A	13	G	20	592028.3.peg.1533.site.27
-A-	---	A	16	G	17	592028.3.peg.1533.site.28
-A-	---	A	22	G	10	592028.3.peg.1533.site.29
-A-	---	A	33	G	1	592028.3.peg.1532.site.1
-A-	---	A	34	G	1	592028.3.peg.1532.site.2
-A-	---	A	31	G	2	592028.3.peg.1532.site.3
-A-	---	A	33	G	1	592028.3.peg.1532.site.4
-A-	---	A	31	G	1	592028.3.peg.1532.site.5
-A-	---	A	28	G	3	592028.3.peg.1532.site.6
-A-	---	A	29	G	2	592028.3.peg.1532.site.7
-A-	---	A	29	G	2	592028.3.peg.1532.site.8
-A-	---	A	19	G	12	592028.3.peg.1532.site.9
-A-	---	A	13	G	18	592028.3.peg.1532.site.10
-A-	---	A	6	G	30	592028.3.peg.1532.site.11
-A-	---	A	34	G	2	592028.3.peg.1532.site.12
-A-	---	A	28	G	8	592028.3.peg.1532.site.13
-A-	---	A	33	G	3	592028.3.peg.1532.site.14
-A-	---	A	35	G	1	592028.3.peg.1532.site.15
-A-	---	A	30	G	6	592028.3.peg.1532.site.16
-A-	---	A	35	G	1	592028.3.peg.1532.site.17
-A-	---	A	34	G	2	592028.3.peg.1532.site.18
-A-	---	A	27	G	9	592028.3.peg.1532.site.19
-A-	---	A	35	G	1	592028.3.peg.1532.site.20
-A-	---	A	35	G	1	592028.3.peg.1532.site.21
-A-	---	A	34	G	1	592028.3.peg.1532.site.22
-A-	---	A	31	G	3	592028.3.peg.1532.site.23
-A-	---	A	33	G	1	592028.3.peg.1532.site.24
-A-	---	A	31	G	1	592028.3.peg.1532.site.25
-A-	---	A	31	G	1	592028.3.peg.1532.site.26
-A-	---	A	31	G	0	592028.3.peg.1532.site.27
-A-	---	A	31	G	1	592028.3.peg.1532.site.28
-A-	---	A	29	G	2	592028.3.peg.1532.site.29
-A-	---	A	27	G	3	592028.3.peg.1532.site.30
