Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	33	G	2	717959.3.peg.2434.site.1
-A-	---	A	38	G	0	717959.3.peg.2434.site.2
-A-	---	A	36	G	2	717959.3.peg.2434.site.3
-A-	---	A	36	G	3	717959.3.peg.2434.site.4
-A-	---	A	37	G	2	717959.3.peg.2434.site.5
-A-	---	A	17	G	2	717959.3.peg.2434.site.6
-A-	---	A	8	G	6	717959.3.peg.2434.site.7
-A-	---	A	13	G	3	717959.3.peg.2434.site.8
-A-	---	A	16	G	0	717959.3.peg.2434.site.9
-A-	---	A	16	G	38	717959.3.peg.2434.site.10
-A-	---	A	56	G	0	717959.3.peg.2434.site.11
-A-	---	A	15	G	42	717959.3.peg.2434.site.12
-A-	---	A	56	G	0	717959.3.peg.2434.site.13
-A-	---	A	47	G	8	717959.3.peg.2434.site.14
-A-	---	A	53	G	0	717959.3.peg.2434.site.15
-A-	---	A	1	G	52	717959.3.peg.2434.site.16
-A-	---	A	14	G	31	717959.3.peg.2434.site.17
-A-	---	A	14	G	33	717959.3.peg.2434.site.18
-A-	---	A	44	G	11	717959.3.peg.2434.site.19
-A-	---	A	56	G	0	717959.3.peg.2434.site.20
-A-	---	A	57	G	0	717959.3.peg.2434.site.21
-A-	---	A	54	G	3	717959.3.peg.2434.site.22
-A-	---	A	57	G	0	717959.3.peg.1188.site.1
-A-	---	A	12	G	45	717959.3.peg.1188.site.2
-A-	---	A	23	G	34	717959.3.peg.1188.site.3
-A-	---	A	57	G	0	717959.3.peg.1188.site.4
-A-	---	A	57	G	0	717959.3.peg.1188.site.5
-A-	---	A	57	G	0	717959.3.peg.1188.site.6
-A-	---	A	56	G	1	717959.3.peg.1189.site.1
-A-	---	A	57	G	0	717959.3.peg.1189.site.2
-A-	---	A	57	G	0	717959.3.peg.1189.site.3
-A-	---	A	57	G	0	717959.3.peg.1189.site.4
-A-	---	A	53	G	3	717959.3.peg.1186.site.1
-A-	---	A	55	G	0	717959.3.peg.1186.site.2
-A-	---	A	51	G	1	717959.3.peg.1186.site.3
-A-	---	A	50	G	0	717959.3.peg.1186.site.4
-A-	---	A	55	G	0	717959.3.peg.1186.site.5
-A-	---	A	56	G	1	717959.3.peg.1186.site.6
-A-	---	A	56	G	1	717959.3.peg.1187.site.1
-A-	---	A	57	G	0	717959.3.peg.1187.site.2
-A-	---	A	55	G	2	717959.3.peg.1187.site.3
-A-	---	A	57	G	0	717959.3.peg.1187.site.4
-A-	---	A	52	G	3	717959.3.peg.1187.site.5
-A-	---	A	57	G	0	717959.3.peg.1187.site.6
-A-	---	A	56	G	1	717959.3.peg.1187.site.7
-A-	---	A	56	G	0	717959.3.peg.1184.site.1
-A-	---	A	56	G	1	717959.3.peg.1184.site.2
-A-	---	A	55	G	2	717959.3.peg.1184.site.3
-A-	---	A	55	G	2	717959.3.peg.1184.site.4
-A-	---	A	33	G	24	717959.3.peg.1184.site.5
-A-	---	A	57	G	0	717959.3.peg.1184.site.6
-A-	---	A	51	G	6	717959.3.peg.1184.site.7
-A-	---	A	15	G	41	717959.3.peg.1184.site.8
-A-	---	A	56	G	1	717959.3.peg.1184.site.9
-A-	---	A	45	G	12	717959.3.peg.1184.site.10
-A-	---	A	56	G	1	717959.3.peg.1184.site.11
-A-	---	A	54	G	0	717959.3.peg.1185.site.1
-A-	---	A	57	G	0	717959.3.peg.1185.site.2
-A-	---	A	56	G	1	717959.3.peg.1185.site.3
-A-	---	A	55	G	1	717959.3.peg.1185.site.4
-A-	---	A	55	G	1	717959.3.peg.1185.site.5
-A-	---	A	53	G	0	717959.3.peg.1185.site.6
-A-	---	A	43	G	1	717959.3.peg.1185.site.7
-A-	---	A	56	G	1	717959.3.peg.1185.site.8
-A-	---	A	56	G	1	717959.3.peg.1185.site.9
-A-	---	A	56	G	1	717959.3.peg.1185.site.10
-A-	---	A	57	G	0	717959.3.peg.1185.site.11
-A-	---	A	56	G	0	717959.3.peg.1185.site.12
-A-	---	A	56	G	1	717959.3.peg.1185.site.13
-A-	---	A	56	G	1	717959.3.peg.1185.site.14
-A-	---	A	56	G	0	717959.3.peg.1182.site.1
-A-	---	A	56	G	0	717959.3.peg.1182.site.2
-A-	---	A	56	G	0	717959.3.peg.1182.site.3
-A-	---	A	56	G	0	717959.3.peg.1182.site.4
-A-	---	A	55	G	0	717959.3.peg.1182.site.5
-A-	---	A	57	G	0	717959.3.peg.1182.site.6
-A-	---	A	56	G	1	717959.3.peg.1182.site.7
-A-	---	A	57	G	0	717959.3.peg.1182.site.8
-A-	---	A	57	G	0	717959.3.peg.1183.site.1
-A-	---	A	56	G	1	717959.3.peg.1183.site.2
-A-	---	A	57	G	0	717959.3.peg.1183.site.3
-A-	---	A	57	G	0	717959.3.peg.1183.site.4
-A-	---	A	56	G	1	717959.3.peg.1183.site.5
-A-	---	A	42	G	15	717959.3.peg.1183.site.6
-A-	---	A	57	G	0	717959.3.peg.1183.site.7
-A-	---	A	57	G	0	717959.3.peg.1183.site.8
-A-	---	A	57	G	0	717959.3.peg.1183.site.9
-A-	---	A	45	G	12	717959.3.peg.1180.site.1
-A-	---	A	52	G	5	717959.3.peg.1180.site.2
-A-	---	A	57	G	0	717959.3.peg.1180.site.3
-A-	---	A	57	G	0	717959.3.peg.1180.site.4
-A-	---	A	54	G	2	717959.3.peg.1180.site.5
-A-	---	A	56	G	1	717959.3.peg.1180.site.6
-A-	---	A	57	G	0	717959.3.peg.1180.site.7
-A-	---	A	57	G	0	717959.3.peg.1181.site.1
-A-	---	A	52	G	0	717959.3.peg.1181.site.2
-A-	---	A	56	G	1	717959.3.peg.1181.site.3
-A-	---	A	55	G	2	717959.3.peg.1181.site.4
-A-	---	A	57	G	0	717959.3.peg.1181.site.5
-A-	---	A	55	G	2	717959.3.peg.818.site.1
-A-	---	A	57	G	0	717959.3.peg.819.site.1
-A-	---	A	47	G	10	717959.3.peg.819.site.2
-A-	---	A	56	G	1	717959.3.peg.819.site.3
-A-	---	A	54	G	2	717959.3.peg.819.site.4
-A-	---	A	51	G	0	717959.3.peg.1455.site.1
-A-	---	A	23	G	27	717959.3.peg.1455.site.2
-A-	---	A	55	G	0	717959.3.peg.1455.site.3
-A-	---	A	56	G	0	717959.3.peg.1455.site.4
-A-	---	A	42	G	14	717959.3.peg.1455.site.5
-A-	---	A	56	G	0	717959.3.peg.1456.site.1
-A-	---	A	57	G	0	717959.3.peg.1456.site.2
-A-	---	A	56	G	1	717959.3.peg.1456.site.3
-A-	---	A	18	G	39	717959.3.peg.1456.site.4
-A-	---	A	57	G	0	717959.3.peg.1456.site.5
-A-	---	A	57	G	0	717959.3.peg.1456.site.6
-A-	---	A	56	G	0	717959.3.peg.1456.site.7
-A-	---	A	56	G	1	717959.3.peg.1456.site.8
-A-	---	A	56	G	1	717959.3.peg.1456.site.9
-A-	---	A	55	G	1	717959.3.peg.1456.site.10
-A-	---	A	56	G	0	717959.3.peg.1456.site.11
-A-	---	A	0	G	57	717959.3.peg.1456.site.12
-A-	---	A	57	G	0	717959.3.peg.1456.site.13
-A-	---	A	56	G	1	717959.3.peg.1456.site.14
-A-	---	A	57	G	0	717959.3.peg.1456.site.15
-A-	---	A	52	G	0	717959.3.peg.1456.site.16
-A-	---	A	55	G	2	717959.3.peg.1456.site.17
-A-	---	A	57	G	0	717959.3.peg.1456.site.18
-A-	---	A	56	G	1	717959.3.peg.1456.site.19
-A-	---	A	56	G	1	717959.3.peg.1456.site.20
-A-	---	A	55	G	2	717959.3.peg.1456.site.21
-A-	---	A	56	G	1	717959.3.peg.1457.site.1
-A-	---	A	57	G	0	717959.3.peg.1457.site.2
-A-	---	A	56	G	1	717959.3.peg.1457.site.3
-A-	---	A	56	G	1	717959.3.peg.1457.site.4
-A-	---	A	57	G	0	717959.3.peg.1457.site.5
-A-	---	A	56	G	1	717959.3.peg.1457.site.6
-A-	---	A	56	G	1	717959.3.peg.1457.site.7
-A-	---	A	57	G	0	717959.3.peg.1457.site.8
-A-	---	A	56	G	1	717959.3.peg.1457.site.9
-A-	---	A	27	G	30	717959.3.peg.1457.site.10
-A-	---	A	6	G	51	717959.3.peg.1457.site.11
-A-	---	A	50	G	7	717959.3.peg.810.site.1
-A-	---	A	57	G	0	717959.3.peg.810.site.2
-A-	---	A	50	G	7	717959.3.peg.810.site.3
-A-	---	A	56	G	1	717959.3.peg.810.site.4
-A-	---	A	21	G	35	717959.3.peg.810.site.5
-A-	---	A	54	G	3	717959.3.peg.810.site.6
-A-	---	A	55	G	0	717959.3.peg.810.site.7
-A-	---	A	57	G	0	717959.3.peg.810.site.8
-A-	---	A	55	G	2	717959.3.peg.810.site.9
-A-	---	A	57	G	0	717959.3.peg.810.site.10
-A-	---	A	57	G	0	717959.3.peg.810.site.11
-A-	---	A	56	G	1	717959.3.peg.811.site.1
-A-	---	A	45	G	11	717959.3.peg.811.site.2
-A-	---	A	53	G	2	717959.3.peg.811.site.3
-A-	---	A	56	G	1	717959.3.peg.811.site.4
-A-	---	A	4	G	52	717959.3.peg.811.site.5
-A-	---	A	21	G	35	717959.3.peg.811.site.6
-A-	---	A	56	G	1	717959.3.peg.811.site.7
-A-	---	A	56	G	1	717959.3.peg.811.site.8
-A-	---	A	50	G	5	717959.3.peg.812.site.1
-A-	---	A	46	G	9	717959.3.peg.812.site.2
-A-	---	A	52	G	0	717959.3.peg.812.site.3
-A-	---	A	52	G	1	717959.3.peg.812.site.4
-A-	---	A	53	G	1	717959.3.peg.812.site.5
-A-	---	A	56	G	1	717959.3.peg.812.site.6
-A-	---	A	55	G	2	717959.3.peg.812.site.7
-A-	---	A	56	G	0	717959.3.peg.812.site.8
-A-	---	A	47	G	9	717959.3.peg.812.site.9
-A-	---	A	56	G	1	717959.3.peg.812.site.10
-A-	---	A	53	G	3	717959.3.peg.812.site.11
-A-	---	A	44	G	11	717959.3.peg.812.site.12
-A-	---	A	55	G	0	717959.3.peg.812.site.13
-A-	---	A	56	G	1	717959.3.peg.812.site.14
-A-	---	A	56	G	1	717959.3.peg.812.site.15
-A-	---	A	56	G	1	717959.3.peg.812.site.16
-A-	---	A	57	G	0	717959.3.peg.812.site.17
-A-	---	A	53	G	4	717959.3.peg.812.site.18
-A-	---	A	56	G	1	717959.3.peg.812.site.19
-A-	---	A	57	G	0	717959.3.peg.812.site.20
-A-	---	A	57	G	0	717959.3.peg.813.site.1
-A-	---	A	57	G	0	717959.3.peg.813.site.2
-A-	---	A	57	G	0	717959.3.peg.813.site.3
-A-	---	A	55	G	2	717959.3.peg.813.site.4
-A-	---	A	57	G	0	717959.3.peg.813.site.5
-A-	---	A	57	G	0	717959.3.peg.813.site.6
-A-	---	A	56	G	1	717959.3.peg.813.site.7
-A-	---	A	54	G	2	717959.3.peg.813.site.8
-A-	---	A	54	G	1	717959.3.peg.813.site.9
-A-	---	A	55	G	2	717959.3.peg.813.site.10
-A-	---	A	55	G	2	717959.3.peg.813.site.11
-A-	---	A	33	G	24	717959.3.peg.813.site.12
-A-	---	A	56	G	1	717959.3.peg.813.site.13
-A-	---	A	30	G	27	717959.3.peg.813.site.14
-A-	---	A	57	G	0	717959.3.peg.813.site.15
-A-	---	A	55	G	1	717959.3.peg.813.site.16
-A-	---	A	52	G	2	717959.3.peg.813.site.17
-A-	---	A	56	G	1	717959.3.peg.813.site.18
-A-	---	A	56	G	1	717959.3.peg.813.site.19
-A-	---	A	56	G	0	717959.3.peg.814.site.1
-A-	---	A	51	G	6	717959.3.peg.814.site.2
-A-	---	A	57	G	0	717959.3.peg.814.site.3
-A-	---	A	57	G	0	717959.3.peg.814.site.4
-A-	---	A	1	G	53	717959.3.peg.814.site.5
-A-	---	A	55	G	0	717959.3.peg.814.site.6
-A-	---	A	56	G	0	717959.3.peg.814.site.7
-A-	---	A	51	G	4	717959.3.peg.814.site.8
-A-	---	A	56	G	1	717959.3.peg.814.site.9
-A-	---	A	57	G	0	717959.3.peg.814.site.10
-A-	---	A	53	G	4	717959.3.peg.814.site.11
-A-	---	A	53	G	4	717959.3.peg.814.site.12
-A-	---	A	46	G	11	717959.3.peg.814.site.13
-A-	---	A	57	G	0	717959.3.peg.814.site.14
-A-	---	A	56	G	1	717959.3.peg.814.site.15
-A-	---	A	57	G	0	717959.3.peg.814.site.16
-A-	---	A	56	G	1	717959.3.peg.815.site.1
-A-	---	A	57	G	0	717959.3.peg.815.site.2
-A-	---	A	55	G	2	717959.3.peg.815.site.3
-A-	---	A	56	G	0	717959.3.peg.815.site.4
-A-	---	A	56	G	0	717959.3.peg.815.site.5
-A-	---	A	57	G	0	717959.3.peg.815.site.6
-A-	---	A	56	G	1	717959.3.peg.815.site.7
-A-	---	A	40	G	17	717959.3.peg.815.site.8
-A-	---	A	56	G	1	717959.3.peg.816.site.1
-A-	---	A	56	G	1	717959.3.peg.816.site.2
-A-	---	A	38	G	19	717959.3.peg.816.site.3
-A-	---	A	57	G	0	717959.3.peg.816.site.4
-A-	---	A	56	G	1	717959.3.peg.816.site.5
-A-	---	A	56	G	1	717959.3.peg.816.site.6
-A-	---	A	51	G	5	717959.3.peg.816.site.7
-A-	---	A	55	G	0	717959.3.peg.816.site.8
-A-	---	A	53	G	1	717959.3.peg.816.site.9
-A-	---	A	57	G	0	717959.3.peg.817.site.1
-A-	---	A	57	G	0	717959.3.peg.817.site.2
-A-	---	A	51	G	6	717959.3.peg.2847.site.1
-A-	---	A	54	G	3	717959.3.peg.2847.site.2
-A-	---	A	20	G	35	717959.3.peg.2847.site.3
-A-	---	A	20	G	34	717959.3.peg.2847.site.4
-A-	---	A	54	G	1	717959.3.peg.2847.site.5
-A-	---	A	54	G	2	717959.3.peg.2847.site.6
-A-	---	A	50	G	7	717959.3.peg.2847.site.7
-A-	---	A	35	G	22	717959.3.peg.2847.site.8
-A-	---	A	50	G	1	717959.3.peg.2844.site.1
-A-	---	A	47	G	0	717959.3.peg.2844.site.2
-A-	---	A	57	G	0	717959.3.peg.2844.site.3
-A-	---	A	57	G	0	717959.3.peg.2844.site.4
-A-	---	A	56	G	1	717959.3.peg.2844.site.5
-A-	---	A	57	G	0	717959.3.peg.2844.site.6
-A-	---	A	56	G	0	717959.3.peg.2844.site.7
-A-	---	A	57	G	0	717959.3.peg.2844.site.8
-A-	---	A	57	G	0	717959.3.peg.2844.site.9
-A-	---	A	56	G	1	717959.3.peg.2844.site.10
-A-	---	A	56	G	1	717959.3.peg.2844.site.11
-A-	---	A	55	G	2	717959.3.peg.2844.site.12
-A-	---	A	56	G	0	717959.3.peg.2844.site.13
-A-	---	A	39	G	1	717959.3.peg.2844.site.14
-A-	---	A	54	G	0	717959.3.peg.2845.site.1
-A-	---	A	46	G	10	717959.3.peg.2845.site.2
-A-	---	A	52	G	2	717959.3.peg.2845.site.3
-A-	---	A	54	G	1	717959.3.peg.2845.site.4
-A-	---	A	56	G	1	717959.3.peg.2845.site.5
-A-	---	A	56	G	1	717959.3.peg.2845.site.6
-A-	---	A	56	G	0	717959.3.peg.2845.site.7
-A-	---	A	55	G	2	717959.3.peg.2845.site.8
-A-	---	A	56	G	1	717959.3.peg.2845.site.9
-A-	---	A	57	G	0	717959.3.peg.2845.site.10
-A-	---	A	57	G	0	717959.3.peg.2845.site.11
-A-	---	A	55	G	1	717959.3.peg.2845.site.12
-A-	---	A	40	G	17	717959.3.peg.2845.site.13
-A-	---	A	56	G	1	717959.3.peg.2845.site.14
-A-	---	A	56	G	1	717959.3.peg.2845.site.15
-A-	---	A	57	G	0	717959.3.peg.2842.site.1
-A-	---	A	46	G	11	717959.3.peg.2842.site.2
-A-	---	A	57	G	0	717959.3.peg.2842.site.3
-A-	---	A	55	G	0	717959.3.peg.2842.site.4
-A-	---	A	56	G	0	717959.3.peg.2842.site.5
-A-	---	A	56	G	1	717959.3.peg.2842.site.6
-A-	---	A	53	G	4	717959.3.peg.2842.site.7
-A-	---	A	57	G	0	717959.3.peg.2842.site.8
-A-	---	A	43	G	14	717959.3.peg.2842.site.9
-A-	---	A	57	G	0	717959.3.peg.2842.site.10
-A-	---	A	57	G	0	717959.3.peg.2842.site.11
-A-	---	A	57	G	0	717959.3.peg.47.site.1
-A-	---	A	56	G	1	717959.3.peg.47.site.2
-A-	---	A	34	G	23	717959.3.peg.47.site.3
-A-	---	A	56	G	1	717959.3.peg.47.site.4
-A-	---	A	0	G	57	717959.3.peg.47.site.5
-A-	---	A	53	G	3	717959.3.peg.47.site.6
-A-	---	A	0	G	57	717959.3.peg.928.site.1
-A-	---	A	57	G	0	717959.3.peg.928.site.2
-A-	---	A	46	G	9	717959.3.peg.928.site.3
-A-	---	A	54	G	0	717959.3.peg.928.site.4
-A-	---	A	52	G	1	717959.3.peg.928.site.5
-A-	---	A	54	G	3	717959.3.peg.928.site.6
-A-	---	A	56	G	1	717959.3.peg.928.site.7
-A-	---	A	40	G	17	717959.3.peg.928.site.8
-A-	---	A	57	G	0	717959.3.peg.928.site.9
-A-	---	A	57	G	0	717959.3.peg.928.site.10
-A-	---	A	57	G	0	717959.3.peg.928.site.11
-A-	---	A	56	G	1	717959.3.peg.928.site.12
-A-	---	A	57	G	0	717959.3.peg.44.site.1
-A-	---	A	57	G	0	717959.3.peg.44.site.2
-A-	---	A	56	G	0	717959.3.peg.44.site.3
-A-	---	A	56	G	1	717959.3.peg.44.site.4
-A-	---	A	28	G	1	717959.3.peg.925.site.1
-A-	---	A	28	G	1	717959.3.peg.925.site.2
-A-	---	A	30	G	1	717959.3.peg.925.site.3
-A-	---	A	55	G	1	717959.3.peg.925.site.4
-A-	---	A	32	G	14	717959.3.peg.925.site.5
-A-	---	A	49	G	1	717959.3.peg.925.site.6
-A-	---	A	56	G	0	717959.3.peg.925.site.7
-A-	---	A	52	G	4	717959.3.peg.925.site.8
-A-	---	A	38	G	17	717959.3.peg.925.site.9
-A-	---	A	57	G	0	717959.3.peg.925.site.10
-A-	---	A	53	G	3	717959.3.peg.925.site.11
-A-	---	A	24	G	33	717959.3.peg.926.site.1
-A-	---	A	56	G	1	717959.3.peg.926.site.2
-A-	---	A	51	G	6	717959.3.peg.926.site.3
-A-	---	A	56	G	1	717959.3.peg.45.site.1
-A-	---	A	56	G	1	717959.3.peg.45.site.2
-A-	---	A	0	G	57	717959.3.peg.45.site.3
-A-	---	A	55	G	2	717959.3.peg.45.site.4
-A-	---	A	56	G	1	717959.3.peg.45.site.5
-A-	---	A	56	G	1	717959.3.peg.45.site.6
-A-	---	A	56	G	1	717959.3.peg.45.site.7
-A-	---	A	57	G	0	717959.3.peg.45.site.8
-A-	---	A	46	G	11	717959.3.peg.45.site.9
-A-	---	A	10	G	47	717959.3.peg.45.site.10
-A-	---	A	1	G	56	717959.3.peg.45.site.11
-A-	---	A	0	G	57	717959.3.peg.45.site.12
-A-	---	A	55	G	2	717959.3.peg.45.site.13
-A-	---	A	57	G	0	717959.3.peg.45.site.14
-A-	---	A	57	G	0	717959.3.peg.45.site.15
-A-	---	A	57	G	0	717959.3.peg.45.site.16
-A-	---	A	26	G	31	717959.3.peg.45.site.17
-A-	---	A	56	G	1	717959.3.peg.45.site.18
-A-	---	A	56	G	1	717959.3.peg.45.site.19
-A-	---	A	56	G	1	717959.3.peg.45.site.20
-A-	---	A	57	G	0	717959.3.peg.45.site.21
-A-	---	A	55	G	2	717959.3.peg.45.site.22
-A-	---	A	55	G	2	717959.3.peg.45.site.23
-A-	---	A	56	G	1	717959.3.peg.45.site.24
-A-	---	A	55	G	2	717959.3.peg.45.site.25
-A-	---	A	57	G	0	717959.3.peg.45.site.26
-A-	---	A	56	G	1	717959.3.peg.45.site.27
-A-	---	A	56	G	1	717959.3.peg.920.site.1
-A-	---	A	42	G	15	717959.3.peg.920.site.2
-A-	---	A	57	G	0	717959.3.peg.920.site.3
-A-	---	A	57	G	0	717959.3.peg.920.site.4
-A-	---	A	57	G	0	717959.3.peg.920.site.5
-A-	---	A	55	G	1	717959.3.peg.920.site.6
-A-	---	A	16	G	41	717959.3.peg.920.site.7
-A-	---	A	53	G	0	717959.3.peg.920.site.8
-A-	---	A	55	G	2	717959.3.peg.921.site.1
-A-	---	A	55	G	2	717959.3.peg.921.site.2
-A-	---	A	56	G	1	717959.3.peg.921.site.3
-A-	---	A	55	G	2	717959.3.peg.921.site.4
-A-	---	A	57	G	0	717959.3.peg.921.site.5
-A-	---	A	50	G	7	717959.3.peg.921.site.6
-A-	---	A	57	G	0	717959.3.peg.921.site.7
-A-	---	A	57	G	0	717959.3.peg.921.site.8
-A-	---	A	55	G	2	717959.3.peg.921.site.9
-A-	---	A	57	G	0	717959.3.peg.921.site.10
-A-	---	A	56	G	1	717959.3.peg.921.site.11
-A-	---	A	57	G	0	717959.3.peg.921.site.12
-A-	---	A	55	G	2	717959.3.peg.921.site.13
-A-	---	A	57	G	0	717959.3.peg.921.site.14
-A-	---	A	53	G	4	717959.3.peg.921.site.15
-A-	---	A	49	G	7	717959.3.peg.921.site.16
-A-	---	A	49	G	6	717959.3.peg.921.site.17
-A-	---	A	56	G	1	717959.3.peg.921.site.18
-A-	---	A	56	G	0	717959.3.peg.921.site.19
-A-	---	A	57	G	0	717959.3.peg.922.site.1
-A-	---	A	57	G	0	717959.3.peg.922.site.2
-A-	---	A	57	G	0	717959.3.peg.922.site.3
-A-	---	A	56	G	1	717959.3.peg.922.site.4
-A-	---	A	57	G	0	717959.3.peg.922.site.5
-A-	---	A	29	G	28	717959.3.peg.923.site.1
-A-	---	A	57	G	0	717959.3.peg.923.site.2
-A-	---	A	56	G	1	717959.3.peg.1986.site.1
-A-	---	A	32	G	25	717959.3.peg.1986.site.2
-A-	---	A	36	G	21	717959.3.peg.1986.site.3
-A-	---	A	56	G	1	717959.3.peg.1986.site.4
-A-	---	A	14	G	41	717959.3.peg.1986.site.5
-A-	---	A	56	G	1	717959.3.peg.1986.site.6
-A-	---	A	57	G	0	717959.3.peg.1986.site.7
-A-	---	A	56	G	1	717959.3.peg.1986.site.8
-A-	---	A	57	G	0	717959.3.peg.1986.site.9
-A-	---	A	57	G	0	717959.3.peg.1986.site.10
-A-	---	A	57	G	0	717959.3.peg.1986.site.11
-A-	---	A	56	G	1	717959.3.peg.1986.site.12
-A-	---	A	55	G	2	717959.3.peg.1986.site.13
-A-	---	A	56	G	1	717959.3.peg.1986.site.14
-A-	---	A	56	G	1	717959.3.peg.1986.site.15
-A-	---	A	57	G	0	717959.3.peg.1986.site.16
-A-	---	A	57	G	0	717959.3.peg.1986.site.17
-A-	---	A	51	G	6	717959.3.peg.1986.site.18
-A-	---	A	56	G	0	717959.3.peg.1986.site.19
-A-	---	A	54	G	1	717959.3.peg.1986.site.20
-A-	---	A	54	G	0	717959.3.peg.1986.site.21
-A-	---	A	42	G	0	717959.3.peg.1986.site.22
-A-	---	A	54	G	1	717959.3.peg.1986.site.23
-A-	---	A	12	G	45	717959.3.peg.1986.site.24
-A-	---	A	56	G	1	717959.3.peg.1986.site.25
-A-	---	A	56	G	1	717959.3.peg.1987.site.1
-A-	---	A	38	G	1	717959.3.peg.1987.site.2
-A-	---	A	2	G	37	717959.3.peg.1987.site.3
-A-	---	A	30	G	0	717959.3.peg.1987.site.4
-A-	---	A	35	G	0	717959.3.peg.1987.site.5
-A-	---	A	56	G	1	717959.3.peg.1987.site.6
-A-	---	A	45	G	12	717959.3.peg.1987.site.7
-A-	---	A	56	G	1	717959.3.peg.1987.site.8
-A-	---	A	57	G	0	717959.3.peg.1987.site.9
-A-	---	A	57	G	0	717959.3.peg.1987.site.10
-A-	---	A	57	G	0	717959.3.peg.1987.site.11
-A-	---	A	56	G	1	717959.3.peg.1987.site.12
-A-	---	A	57	G	0	717959.3.peg.1987.site.13
-A-	---	A	48	G	9	717959.3.peg.1987.site.14
-A-	---	A	54	G	3	717959.3.peg.1987.site.15
-A-	---	A	57	G	0	717959.3.peg.1987.site.16
-A-	---	A	3	G	54	717959.3.peg.1987.site.17
-A-	---	A	55	G	2	717959.3.peg.1987.site.18
-A-	---	A	56	G	1	717959.3.peg.1987.site.19
-A-	---	A	56	G	1	717959.3.peg.1987.site.20
-A-	---	A	55	G	2	717959.3.peg.1984.site.1
-A-	---	A	15	G	41	717959.3.peg.1984.site.2
-A-	---	A	57	G	0	717959.3.peg.1984.site.3
-A-	---	A	56	G	1	717959.3.peg.1984.site.4
-A-	---	A	56	G	1	717959.3.peg.1984.site.5
-A-	---	A	57	G	0	717959.3.peg.1984.site.6
-A-	---	A	44	G	6	717959.3.peg.1984.site.7
-A-	---	A	38	G	19	717959.3.peg.1984.site.8
-A-	---	A	49	G	7	717959.3.peg.1984.site.9
-A-	---	A	55	G	1	717959.3.peg.1984.site.10
-A-	---	A	52	G	0	717959.3.peg.1984.site.11
-A-	---	A	50	G	1	717959.3.peg.1984.site.12
-A-	---	A	45	G	0	717959.3.peg.1984.site.13
-A-	---	A	47	G	4	717959.3.peg.1984.site.14
-A-	---	A	38	G	2	717959.3.peg.1984.site.15
-A-	---	A	40	G	1	717959.3.peg.1984.site.16
-A-	---	A	48	G	9	717959.3.peg.1984.site.17
-A-	---	A	56	G	1	717959.3.peg.1984.site.18
-A-	---	A	56	G	1	717959.3.peg.1984.site.19
-A-	---	A	57	G	0	717959.3.peg.1984.site.20
-A-	---	A	56	G	1	717959.3.peg.1984.site.21
-A-	---	A	49	G	0	717959.3.peg.1985.site.1
-A-	---	A	57	G	0	717959.3.peg.1985.site.2
-A-	---	A	55	G	2	717959.3.peg.1985.site.3
-A-	---	A	54	G	0	717959.3.peg.1985.site.4
