Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	45	G	0	908612.3.peg.1792.site.3
-A-	---	A	43	G	0	908612.3.peg.1649.site.1
-A-	---	A	24	G	20	908612.3.peg.1649.site.2
-A-	---	A	42	G	0	908612.3.peg.1649.site.3
-A-	---	A	44	G	1	908612.3.peg.1643.site.1
-A-	---	A	0	G	45	908612.3.peg.1643.site.2
-A-	---	A	2	G	43	908612.3.peg.1643.site.3
-A-	---	A	2	G	1	908612.3.peg.1643.site.4
-A-	---	A	3	G	2	908612.3.peg.1643.site.5
-A-	---	A	3	G	2	908612.3.peg.1643.site.6
-A-	---	A	8	G	34	908612.3.peg.1643.site.7
-A-	---	A	39	G	6	908612.3.peg.1643.site.8
-A-	---	A	45	G	0	908612.3.peg.1643.site.9
-A-	---	A	39	G	6	908612.3.peg.1643.site.10
-A-	---	A	34	G	10	908612.3.peg.1643.site.11
-A-	---	A	44	G	0	908612.3.peg.1643.site.12
-A-	---	A	40	G	0	908612.3.peg.1643.site.13
-A-	---	A	34	G	4	908612.3.peg.1643.site.14
-A-	---	A	34	G	3	908612.3.peg.1643.site.15
-A-	---	A	1	G	32	908612.3.peg.1643.site.16
-A-	---	A	5	G	28	908612.3.peg.1643.site.17
-A-	---	A	45	G	0	908612.3.peg.1643.site.18
-A-	---	A	23	G	21	908612.3.peg.1643.site.19
-A-	---	A	45	G	0	908612.3.peg.1643.site.20
-A-	---	A	44	G	1	908612.3.peg.1643.site.21
-A-	---	A	43	G	2	908612.3.peg.1643.site.22
-A-	---	A	41	G	4	908612.3.peg.1643.site.23
-A-	---	A	41	G	4	908612.3.peg.1643.site.24
-A-	---	A	44	G	1	908612.3.peg.1643.site.25
-A-	---	A	43	G	1	908612.3.peg.1643.site.26
-A-	---	A	45	G	0	908612.3.peg.1643.site.27
-A-	---	A	44	G	1	908612.3.peg.1643.site.28
-A-	---	A	42	G	2	908612.3.peg.1643.site.29
-A-	---	A	42	G	1	908612.3.peg.1643.site.30
-A-	---	A	43	G	0	908612.3.peg.1643.site.31
-A-	---	A	44	G	0	908612.3.peg.1643.site.32
-A-	---	A	10	G	21	908612.3.peg.1641.site.1
-A-	---	A	12	G	33	908612.3.peg.1641.site.2
-A-	---	A	45	G	0	908612.3.peg.1641.site.3
-A-	---	A	45	G	0	908612.3.peg.1641.site.4
-A-	---	A	34	G	11	908612.3.peg.1647.site.1
-A-	---	A	34	G	11	908612.3.peg.1647.site.2
-A-	---	A	42	G	3	908612.3.peg.1647.site.3
-A-	---	A	42	G	3	908612.3.peg.1647.site.4
-A-	---	A	40	G	5	908612.3.peg.1647.site.5
-A-	---	A	42	G	3	908612.3.peg.1647.site.6
-A-	---	A	43	G	2	908612.3.peg.1647.site.7
-A-	---	A	39	G	6	908612.3.peg.1646.site.1
-A-	---	A	41	G	4	908612.3.peg.1645.site.1
-A-	---	A	34	G	11	908612.3.peg.1645.site.2
-A-	---	A	40	G	5	908612.3.peg.1644.site.1
-A-	---	A	34	G	11	908612.3.peg.1644.site.2
-A-	---	A	31	G	8	908612.3.peg.1644.site.3
-A-	---	A	45	G	0	908612.3.peg.1644.site.4
-A-	---	A	45	G	0	908612.3.peg.1644.site.5
-A-	---	A	44	G	1	908612.3.peg.128.site.1
-A-	---	A	42	G	2	908612.3.peg.128.site.2
-A-	---	A	35	G	4	908612.3.peg.128.site.3
-A-	---	A	35	G	1	908612.3.peg.128.site.4
-A-	---	A	36	G	0	908612.3.peg.128.site.5
-A-	---	A	37	G	6	908612.3.peg.128.site.6
-A-	---	A	44	G	1	908612.3.peg.128.site.7
-A-	---	A	41	G	4	908612.3.peg.128.site.8
-A-	---	A	31	G	11	908612.3.peg.128.site.9
-A-	---	A	33	G	10	908612.3.peg.128.site.10
-A-	---	A	44	G	1	908612.3.peg.129.site.1
-A-	---	A	45	G	0	908612.3.peg.129.site.2
-A-	---	A	34	G	11	908612.3.peg.129.site.3
-A-	---	A	22	G	23	908612.3.peg.129.site.4
-A-	---	A	44	G	1	908612.3.peg.129.site.5
-A-	---	A	45	G	0	908612.3.peg.129.site.6
-A-	---	A	45	G	0	908612.3.peg.129.site.7
-A-	---	A	44	G	0	908612.3.peg.127.site.1
-A-	---	A	38	G	6	908612.3.peg.127.site.2
-A-	---	A	42	G	3	908612.3.peg.127.site.3
-A-	---	A	35	G	10	908612.3.peg.127.site.4
-A-	---	A	38	G	1	908612.3.peg.127.site.5
-A-	---	A	43	G	1	908612.3.peg.127.site.6
-A-	---	A	39	G	6	908612.3.peg.127.site.7
-A-	---	A	43	G	2	908612.3.peg.127.site.8
-A-	---	A	42	G	3	908612.3.peg.127.site.9
-A-	---	A	42	G	3	908612.3.peg.127.site.10
-A-	---	A	29	G	16	908612.3.peg.124.site.1
-A-	---	A	35	G	1	908612.3.peg.124.site.2
-A-	---	A	40	G	1	908612.3.peg.124.site.3
-A-	---	A	39	G	2	908612.3.peg.124.site.4
-A-	---	A	42	G	3	908612.3.peg.124.site.5
-A-	---	A	42	G	3	908612.3.peg.124.site.6
-A-	---	A	43	G	2	908612.3.peg.125.site.1
-A-	---	A	43	G	2	908612.3.peg.125.site.2
-A-	---	A	40	G	1	908612.3.peg.125.site.3
-A-	---	A	38	G	4	908612.3.peg.125.site.4
-A-	---	A	39	G	6	908612.3.peg.125.site.5
-A-	---	A	36	G	9	908612.3.peg.125.site.6
-A-	---	A	43	G	2	908612.3.peg.125.site.7
-A-	---	A	45	G	0	908612.3.peg.125.site.8
-A-	---	A	10	G	35	908612.3.peg.122.site.1
-A-	---	A	35	G	8	908612.3.peg.122.site.2
-A-	---	A	35	G	7	908612.3.peg.122.site.3
-A-	---	A	44	G	0	908612.3.peg.122.site.4
-A-	---	A	35	G	8	908612.3.peg.122.site.5
-A-	---	A	44	G	1	908612.3.peg.122.site.6
-A-	---	A	42	G	2	908612.3.peg.123.site.1
-A-	---	A	43	G	2	908612.3.peg.123.site.2
-A-	---	A	44	G	0	908612.3.peg.123.site.3
-A-	---	A	39	G	0	908612.3.peg.123.site.4
-A-	---	A	38	G	5	908612.3.peg.123.site.5
-A-	---	A	39	G	5	908612.3.peg.123.site.6
-A-	---	A	37	G	5	908612.3.peg.123.site.7
-A-	---	A	42	G	2	908612.3.peg.123.site.8
-A-	---	A	15	G	30	908612.3.peg.123.site.9
-A-	---	A	39	G	6	908612.3.peg.123.site.10
-A-	---	A	42	G	3	908612.3.peg.123.site.11
-A-	---	A	40	G	5	908612.3.peg.120.site.1
-A-	---	A	34	G	11	908612.3.peg.120.site.2
-A-	---	A	26	G	19	908612.3.peg.120.site.3
-A-	---	A	45	G	0	908612.3.peg.120.site.4
-A-	---	A	41	G	4	908612.3.peg.120.site.5
-A-	---	A	42	G	3	908612.3.peg.120.site.6
-A-	---	A	38	G	7	908612.3.peg.120.site.7
-A-	---	A	42	G	3	908612.3.peg.120.site.8
-A-	---	A	39	G	4	908612.3.peg.120.site.9
-A-	---	A	38	G	7	908612.3.peg.120.site.10
-A-	---	A	43	G	2	908612.3.peg.120.site.11
-A-	---	A	45	G	0	908612.3.peg.120.site.12
-A-	---	A	44	G	1	908612.3.peg.120.site.13
-A-	---	A	39	G	6	908612.3.peg.120.site.14
-A-	---	A	39	G	6	908612.3.peg.120.site.15
-A-	---	A	44	G	1	908612.3.peg.120.site.16
-A-	---	A	43	G	1	908612.3.peg.120.site.17
-A-	---	A	37	G	8	908612.3.peg.121.site.1
-A-	---	A	39	G	6	908612.3.peg.121.site.2
-A-	---	A	39	G	6	908612.3.peg.121.site.3
-A-	---	A	44	G	0	908612.3.peg.121.site.4
-A-	---	A	18	G	27	908612.3.peg.121.site.5
-A-	---	A	9	G	36	908612.3.peg.121.site.6
-A-	---	A	43	G	2	908612.3.peg.2819.site.1
-A-	---	A	28	G	17	908612.3.peg.2819.site.2
-A-	---	A	44	G	1	908612.3.peg.2819.site.3
-A-	---	A	45	G	0	908612.3.peg.2819.site.4
-A-	---	A	21	G	9	908612.3.peg.2819.site.5
-A-	---	A	25	G	7	908612.3.peg.2819.site.6
-A-	---	A	8	G	27	908612.3.peg.2819.site.7
-A-	---	A	23	G	17	908612.3.peg.2819.site.8
-A-	---	A	1	G	40	908612.3.peg.2819.site.9
-A-	---	A	39	G	1	908612.3.peg.2819.site.10
-A-	---	A	28	G	1	908612.3.peg.2819.site.11
-A-	---	A	15	G	19	908612.3.peg.2819.site.12
-A-	---	A	36	G	5	908612.3.peg.2819.site.13
-A-	---	A	14	G	30	908612.3.peg.2819.site.14
-A-	---	A	45	G	0	908612.3.peg.1331.site.1
-A-	---	A	44	G	1	908612.3.peg.1331.site.2
-A-	---	A	33	G	11	908612.3.peg.1331.site.3
-A-	---	A	35	G	9	908612.3.peg.1331.site.4
-A-	---	A	44	G	1	908612.3.peg.1330.site.1
-A-	---	A	45	G	0	908612.3.peg.1330.site.2
-A-	---	A	43	G	2	908612.3.peg.1330.site.3
-A-	---	A	45	G	0	908612.3.peg.1330.site.4
-A-	---	A	44	G	1	908612.3.peg.1330.site.5
-A-	---	A	38	G	7	908612.3.peg.1330.site.6
-A-	---	A	36	G	9	908612.3.peg.1330.site.7
-A-	---	A	43	G	2	908612.3.peg.1330.site.8
-A-	---	A	43	G	0	908612.3.peg.1330.site.9
-A-	---	A	34	G	10	908612.3.peg.1330.site.10
-A-	---	A	34	G	9	908612.3.peg.1330.site.11
-A-	---	A	31	G	9	908612.3.peg.1330.site.12
-A-	---	A	33	G	0	908612.3.peg.1330.site.13
-A-	---	A	34	G	2	908612.3.peg.1330.site.14
-A-	---	A	25	G	16	908612.3.peg.1330.site.15
-A-	---	A	25	G	15	908612.3.peg.1330.site.16
-A-	---	A	45	G	0	908612.3.peg.1423.site.1
-A-	---	A	38	G	7	908612.3.peg.1423.site.2
-A-	---	A	38	G	7	908612.3.peg.1423.site.3
-A-	---	A	41	G	4	908612.3.peg.1423.site.4
-A-	---	A	28	G	17	908612.3.peg.1423.site.5
-A-	---	A	45	G	0	908612.3.peg.1423.site.6
-A-	---	A	45	G	0	908612.3.peg.1423.site.7
-A-	---	A	32	G	13	908612.3.peg.1423.site.8
-A-	---	A	45	G	0	908612.3.peg.1422.site.1
-A-	---	A	44	G	1	908612.3.peg.1422.site.2
-A-	---	A	45	G	0	908612.3.peg.1422.site.3
-A-	---	A	44	G	1	908612.3.peg.1422.site.4
-A-	---	A	14	G	31	908612.3.peg.1422.site.5
-A-	---	A	25	G	20	908612.3.peg.1421.site.1
-A-	---	A	27	G	18	908612.3.peg.1421.site.2
-A-	---	A	13	G	32	908612.3.peg.1421.site.3
-A-	---	A	43	G	2	908612.3.peg.1420.site.1
-A-	---	A	43	G	1	908612.3.peg.1420.site.2
-A-	---	A	44	G	1	908612.3.peg.1420.site.3
-A-	---	A	44	G	1	908612.3.peg.1420.site.4
-A-	---	A	27	G	18	908612.3.peg.1420.site.5
-A-	---	A	44	G	1	908612.3.peg.1420.site.6
-A-	---	A	45	G	0	908612.3.peg.1420.site.7
-A-	---	A	44	G	1	908612.3.peg.1420.site.8
-A-	---	A	44	G	1	908612.3.peg.1420.site.9
-A-	---	A	42	G	3	908612.3.peg.1420.site.10
-A-	---	A	36	G	5	908612.3.peg.1427.site.1
-A-	---	A	37	G	2	908612.3.peg.1427.site.2
-A-	---	A	36	G	5	908612.3.peg.1427.site.3
-A-	---	A	37	G	5	908612.3.peg.1427.site.4
-A-	---	A	14	G	26	908612.3.peg.1426.site.1
-A-	---	A	39	G	6	908612.3.peg.1426.site.2
-A-	---	A	43	G	2	908612.3.peg.1426.site.3
-A-	---	A	37	G	8	908612.3.peg.1426.site.4
-A-	---	A	30	G	15	908612.3.peg.1426.site.5
-A-	---	A	37	G	8	908612.3.peg.1426.site.6
-A-	---	A	43	G	0	908612.3.peg.1426.site.7
-A-	---	A	44	G	1	908612.3.peg.1426.site.8
-A-	---	A	37	G	8	908612.3.peg.1426.site.9
-A-	---	A	37	G	8	908612.3.peg.1426.site.10
-A-	---	A	26	G	19	908612.3.peg.1426.site.11
-A-	---	A	44	G	1	908612.3.peg.1426.site.12
-A-	---	A	20	G	25	908612.3.peg.1426.site.13
-A-	---	A	37	G	8	908612.3.peg.1426.site.14
-A-	---	A	33	G	12	908612.3.peg.1425.site.1
-A-	---	A	45	G	0	908612.3.peg.1425.site.2
-A-	---	A	44	G	1	908612.3.peg.1425.site.3
-A-	---	A	45	G	0	908612.3.peg.1425.site.4
-A-	---	A	45	G	0	908612.3.peg.1425.site.5
-A-	---	A	32	G	13	908612.3.peg.1425.site.6
-A-	---	A	44	G	0	908612.3.peg.1425.site.7
-A-	---	A	39	G	6	908612.3.peg.1425.site.8
-A-	---	A	45	G	0	908612.3.peg.1425.site.9
-A-	---	A	41	G	0	908612.3.peg.1425.site.10
-A-	---	A	43	G	0	908612.3.peg.1425.site.11
-A-	---	A	44	G	1	908612.3.peg.1425.site.12
-A-	---	A	8	G	36	908612.3.peg.1425.site.13
-A-	---	A	44	G	0	908612.3.peg.1424.site.1
-A-	---	A	40	G	4	908612.3.peg.1424.site.2
-A-	---	A	44	G	0	908612.3.peg.1424.site.3
-A-	---	A	40	G	4	908612.3.peg.1424.site.4
-A-	---	A	32	G	11	908612.3.peg.1424.site.5
-A-	---	A	35	G	0	908612.3.peg.1424.site.6
-A-	---	A	45	G	0	908612.3.peg.1424.site.7
-A-	---	A	43	G	2	908612.3.peg.1429.site.1
-A-	---	A	44	G	1	908612.3.peg.1429.site.2
-A-	---	A	37	G	0	908612.3.peg.1429.site.3
-A-	---	A	33	G	10	908612.3.peg.1429.site.4
-A-	---	A	40	G	5	908612.3.peg.1429.site.5
-A-	---	A	44	G	1	908612.3.peg.1429.site.6
-A-	---	A	45	G	0	908612.3.peg.1429.site.7
-A-	---	A	45	G	0	908612.3.peg.1428.site.1
-A-	---	A	39	G	6	908612.3.peg.1428.site.2
-A-	---	A	45	G	0	908612.3.peg.1428.site.3
-A-	---	A	45	G	0	908612.3.peg.2219.site.1
-A-	---	A	42	G	0	908612.3.peg.2219.site.2
-A-	---	A	38	G	4	908612.3.peg.2219.site.3
-A-	---	A	45	G	0	908612.3.peg.2219.site.4
-A-	---	A	27	G	7	908612.3.peg.2219.site.5
-A-	---	A	44	G	1	908612.3.peg.2219.site.6
-A-	---	A	45	G	0	908612.3.peg.2219.site.7
-A-	---	A	44	G	1	908612.3.peg.2218.site.1
-A-	---	A	44	G	1	908612.3.peg.2218.site.2
-A-	---	A	42	G	3	908612.3.peg.2218.site.3
-A-	---	A	44	G	1	908612.3.peg.2218.site.4
-A-	---	A	10	G	35	908612.3.peg.2218.site.5
-A-	---	A	44	G	1	908612.3.peg.2218.site.6
-A-	---	A	17	G	28	908612.3.peg.2218.site.7
-A-	---	A	43	G	2	908612.3.peg.2218.site.8
-A-	---	A	38	G	6	908612.3.peg.2211.site.1
-A-	---	A	44	G	1	908612.3.peg.2211.site.2
-A-	---	A	33	G	0	908612.3.peg.2211.site.3
-A-	---	A	38	G	1	908612.3.peg.2211.site.4
-A-	---	A	28	G	5	908612.3.peg.2211.site.5
-A-	---	A	39	G	0	908612.3.peg.2211.site.6
-A-	---	A	15	G	30	908612.3.peg.2211.site.7
-A-	---	A	45	G	0	908612.3.peg.2210.site.1
-A-	---	A	45	G	0	908612.3.peg.2210.site.2
-A-	---	A	33	G	11	908612.3.peg.2210.site.3
-A-	---	A	45	G	0	908612.3.peg.2210.site.4
-A-	---	A	34	G	11	908612.3.peg.2210.site.5
-A-	---	A	45	G	0	908612.3.peg.2210.site.6
-A-	---	A	45	G	0	908612.3.peg.2210.site.7
-A-	---	A	31	G	0	908612.3.peg.2210.site.8
-A-	---	A	23	G	9	908612.3.peg.2210.site.9
-A-	---	A	30	G	0	908612.3.peg.2210.site.10
-A-	---	A	44	G	0	908612.3.peg.2210.site.11
-A-	---	A	27	G	14	908612.3.peg.2213.site.1
-A-	---	A	34	G	11	908612.3.peg.2213.site.2
-A-	---	A	44	G	1	908612.3.peg.2213.site.3
-A-	---	A	40	G	5	908612.3.peg.2213.site.4
-A-	---	A	13	G	26	908612.3.peg.2212.site.1
-A-	---	A	41	G	1	908612.3.peg.2212.site.2
-A-	---	A	27	G	17	908612.3.peg.2212.site.3
-A-	---	A	32	G	13	908612.3.peg.2212.site.4
-A-	---	A	27	G	14	908612.3.peg.2212.site.5
-A-	---	A	40	G	2	908612.3.peg.2212.site.6
-A-	---	A	27	G	15	908612.3.peg.2212.site.7
-A-	---	A	30	G	3	908612.3.peg.2212.site.8
-A-	---	A	30	G	3	908612.3.peg.2212.site.9
-A-	---	A	31	G	3	908612.3.peg.2212.site.10
-A-	---	A	30	G	10	908612.3.peg.2212.site.11
-A-	---	A	44	G	1	908612.3.peg.2212.site.12
-A-	---	A	44	G	0	908612.3.peg.2212.site.13
-A-	---	A	43	G	2	908612.3.peg.2212.site.14
-A-	---	A	41	G	4	908612.3.peg.2212.site.15
-A-	---	A	42	G	3	908612.3.peg.2212.site.16
-A-	---	A	0	G	44	908612.3.peg.2214.site.1
-A-	---	A	45	G	0	908612.3.peg.2217.site.1
-A-	---	A	42	G	0	908612.3.peg.2217.site.2
-A-	---	A	42	G	1	908612.3.peg.2217.site.3
-A-	---	A	17	G	25	908612.3.peg.2217.site.4
-A-	---	A	29	G	14	908612.3.peg.2505.site.1
-A-	---	A	12	G	31	908612.3.peg.2505.site.2
-A-	---	A	11	G	32	908612.3.peg.2505.site.3
-A-	---	A	12	G	31	908612.3.peg.2505.site.4
-A-	---	A	27	G	17	908612.3.peg.2505.site.5
-A-	---	A	45	G	0	908612.3.peg.2505.site.6
-A-	---	A	43	G	2	908612.3.peg.2505.site.7
-A-	---	A	44	G	1	908612.3.peg.2505.site.8
-A-	---	A	43	G	1	908612.3.peg.2505.site.9
-A-	---	A	43	G	1	908612.3.peg.2505.site.10
-A-	---	A	43	G	1	908612.3.peg.2505.site.11
-A-	---	A	15	G	30	908612.3.peg.2505.site.12
-A-	---	A	23	G	15	908612.3.peg.2505.site.13
-A-	---	A	37	G	1	908612.3.peg.2505.site.14
-A-	---	A	44	G	1	908612.3.peg.2504.site.1
-A-	---	A	38	G	7	908612.3.peg.2504.site.2
-A-	---	A	38	G	2	908612.3.peg.2504.site.3
-A-	---	A	38	G	1	908612.3.peg.2504.site.4
-A-	---	A	38	G	1	908612.3.peg.2504.site.5
-A-	---	A	43	G	0	908612.3.peg.2504.site.6
-A-	---	A	44	G	1	908612.3.peg.2504.site.7
-A-	---	A	44	G	0	908612.3.peg.2504.site.8
-A-	---	A	19	G	26	908612.3.peg.2504.site.9
-A-	---	A	41	G	2	908612.3.peg.2504.site.10
-A-	---	A	42	G	2	908612.3.peg.2504.site.11
-A-	---	A	44	G	1	908612.3.peg.2504.site.12
-A-	---	A	29	G	16	908612.3.peg.2504.site.13
-A-	---	A	44	G	1	908612.3.peg.2504.site.14
-A-	---	A	44	G	1	908612.3.peg.2504.site.15
-A-	---	A	42	G	3	908612.3.peg.2504.site.16
-A-	---	A	43	G	1	908612.3.peg.2504.site.17
-A-	---	A	25	G	19	908612.3.peg.2504.site.18
-A-	---	A	40	G	0	908612.3.peg.2504.site.19
-A-	---	A	42	G	0	908612.3.peg.2504.site.20
-A-	---	A	43	G	2	908612.3.peg.2504.site.21
-A-	---	A	43	G	2	908612.3.peg.2504.site.22
-A-	---	A	43	G	2	908612.3.peg.2504.site.23
-A-	---	A	43	G	2	908612.3.peg.2504.site.24
-A-	---	A	43	G	2	908612.3.peg.2504.site.25
-A-	---	A	43	G	1	908612.3.peg.2504.site.26
-A-	---	A	42	G	2	908612.3.peg.2504.site.27
-A-	---	A	43	G	2	908612.3.peg.2504.site.28
-A-	---	A	42	G	1	908612.3.peg.2504.site.29
-A-	---	A	42	G	1	908612.3.peg.2504.site.30
-A-	---	A	40	G	5	908612.3.peg.2507.site.1
-A-	---	A	43	G	2	908612.3.peg.2507.site.2
-A-	---	A	45	G	0	908612.3.peg.2506.site.1
-A-	---	A	43	G	2	908612.3.peg.2506.site.2
-A-	---	A	25	G	20	908612.3.peg.2506.site.3
-A-	---	A	39	G	6	908612.3.peg.2506.site.4
-A-	---	A	45	G	0	908612.3.peg.2506.site.5
-A-	---	A	42	G	1	908612.3.peg.2501.site.1
-A-	---	A	45	G	0	908612.3.peg.2501.site.2
-A-	---	A	44	G	1	908612.3.peg.2501.site.3
-A-	---	A	44	G	1	908612.3.peg.2501.site.4
-A-	---	A	44	G	1	908612.3.peg.2501.site.5
-A-	---	A	44	G	1	908612.3.peg.2501.site.6
-A-	---	A	16	G	29	908612.3.peg.2501.site.7
-A-	---	A	32	G	13	908612.3.peg.2501.site.8
-A-	---	A	30	G	15	908612.3.peg.2501.site.9
-A-	---	A	45	G	0	908612.3.peg.2501.site.10
-A-	---	A	44	G	1	908612.3.peg.2501.site.11
-A-	---	A	45	G	0	908612.3.peg.2501.site.12
-A-	---	A	45	G	0	908612.3.peg.2501.site.13
-A-	---	A	43	G	2	908612.3.peg.2501.site.14
-A-	---	A	41	G	4	908612.3.peg.2501.site.15
-A-	---	A	41	G	4	908612.3.peg.2501.site.16
-A-	---	A	44	G	1	908612.3.peg.2501.site.17
-A-	---	A	43	G	1	908612.3.peg.2501.site.18
-A-	---	A	32	G	13	908612.3.peg.2501.site.19
-A-	---	A	31	G	14	908612.3.peg.2501.site.20
-A-	---	A	45	G	0	908612.3.peg.2501.site.21
-A-	---	A	29	G	16	908612.3.peg.2500.site.1
-A-	---	A	14	G	31	908612.3.peg.2500.site.2
-A-	---	A	30	G	15	908612.3.peg.2500.site.3
-A-	---	A	15	G	28	908612.3.peg.2500.site.4
-A-	---	A	45	G	0	908612.3.peg.2500.site.5
-A-	---	A	41	G	4	908612.3.peg.2500.site.6
-A-	---	A	44	G	1	908612.3.peg.2500.site.7
-A-	---	A	15	G	23	908612.3.peg.2500.site.8
-A-	---	A	14	G	31	908612.3.peg.2500.site.9
-A-	---	A	17	G	28	908612.3.peg.2500.site.10
-A-	---	A	17	G	28	908612.3.peg.2500.site.11
-A-	---	A	17	G	28	908612.3.peg.2500.site.12
-A-	---	A	44	G	1	908612.3.peg.2500.site.13
-A-	---	A	32	G	13	908612.3.peg.2500.site.14
-A-	---	A	31	G	14	908612.3.peg.2500.site.15
-A-	---	A	45	G	0	908612.3.peg.2500.site.16
-A-	---	A	38	G	6	908612.3.peg.2503.site.1
-A-	---	A	20	G	25	908612.3.peg.2503.site.2
-A-	---	A	45	G	0	908612.3.peg.2503.site.3
-A-	---	A	44	G	1	908612.3.peg.2503.site.4
-A-	---	A	14	G	31	908612.3.peg.2503.site.5
-A-	---	A	45	G	0	908612.3.peg.2503.site.6
-A-	---	A	43	G	2	908612.3.peg.2503.site.7
-A-	---	A	41	G	3	908612.3.peg.2503.site.8
-A-	---	A	41	G	4	908612.3.peg.2503.site.9
-A-	---	A	41	G	4	908612.3.peg.2503.site.10
-A-	---	A	44	G	1	908612.3.peg.2503.site.11
-A-	---	A	36	G	9	908612.3.peg.2503.site.12
-A-	---	A	44	G	1	908612.3.peg.2503.site.13
-A-	---	A	42	G	2	908612.3.peg.2503.site.14
-A-	---	A	30	G	12	908612.3.peg.2503.site.15
-A-	---	A	33	G	9	908612.3.peg.2503.site.16
-A-	---	A	38	G	7	908612.3.peg.2503.site.17
-A-	---	A	45	G	0	908612.3.peg.2503.site.18
-A-	---	A	42	G	3	908612.3.peg.2503.site.19
-A-	---	A	43	G	2	908612.3.peg.2502.site.1
-A-	---	A	39	G	6	908612.3.peg.2509.site.1
-A-	---	A	5	G	40	908612.3.peg.2509.site.2
-A-	---	A	45	G	0	908612.3.peg.2509.site.3
-A-	---	A	42	G	3	908612.3.peg.2509.site.4
-A-	---	A	41	G	1	908612.3.peg.2509.site.5
-A-	---	A	44	G	0	908612.3.peg.2509.site.6
-A-	---	A	31	G	14	908612.3.peg.2509.site.7
-A-	---	A	45	G	0	908612.3.peg.2509.site.8
-A-	---	A	43	G	2	908612.3.peg.2509.site.9
-A-	---	A	45	G	0	908612.3.peg.2509.site.10
-A-	---	A	18	G	27	908612.3.peg.2509.site.11
-A-	---	A	16	G	29	908612.3.peg.2509.site.12
-A-	---	A	44	G	1	908612.3.peg.2509.site.13
-A-	---	A	45	G	0	908612.3.peg.2509.site.14
